"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"11","Mean Diff","-37.6115874725671","-56.7441838994702","-16.0508804746506","-31.3624181099618","-28.0968506700538","-21.7135397770842","-40.3373770989658","-29.6659720298571","-22.7473699311488","-25.6832566906705","-29.7365378447827","-28.9423218646749","-30.5878502945097","-19.8088434941153","-10.3274781655006","-14.3819092247211","-33.1936166584132","-25.9031543312681","-29.342313328554","-31.0785547339049","-26.1852279408915","-30.6567924636805","-51.5494550039716","-24.8989108550051","-20.1247628366651","-37.7998052260508","-42.144740451964","-32.883139174557","-26.4890766603843","-25.3391271215643","-23.225482919001","-40.6101183889244","-48.1383668325283","-24.7360282642337","-51.0914888872754","-20.4216904305794","-26.8826606308407","-23.5661361486524","-25.2273385395361","-28.0797336622259","-38.6631051168062","-29.2505821460062","-32.8007196438698","-25.9112299033377","-40.1059920697364","-11.1176888306163","-51.6459685960712","-48.5408461867002","-30.249058150213","-26.12929957324","-28.849297186294","-46.980892973805","-28.843086825706","-14.3747198282362","-10.5179362495672","-26.8908923847317","-32.7932328961829","-24.2549089541518","-65.3666618208701","-33.89922619902","-25.2458576228797","-54.3220994058659","-23.2074225177117","-36.200644209248","-34.4281327607334","-41.7227517505406","-34.3238989353086","-21.8984956609492","-38.9249596290955","-25.2799201737748","-33.4596558406666","-22.9981825279073","-23.5488382393505","-19.4249536537947"
"12","Median Diff","-40.5186938393682","-62.4318328358161","-14.1356291915408","-30.9830011188669","-31.0078236349275","-24.0707581761793","-45.9104107464832","-34.4816747613294","-23.0743919557922","-30.0171043287393","-33.8375676620343","-28.6020357885244","-29.4986239067117","-21.029066916568","-8.8437331264951","-13.2118544712776","-35.8477252144378","-26.5397877574994","-27.0778136435883","-36.4699509916329","-26.3662345893111","-31.9472149122655","-51.8833316583985","-26.4180965716489","-18.1836931353556","-39.5672290187419","-44.6009149177105","-33.7403963733395","-28.1678390873878","-26.8667791698983","-23.0251323262421","-42.2861940727624","-51.4607832271886","-22.8352715628917","-49.3423185507434","-17.9081364490685","-29.4315760912434","-21.8250275733708","-28.6165272287339","-35.5792226744839","-41.9244538681275","-27.5630777742822","-35.303293389941","-30.1757652544649","-42.9183010473196","-12.0717534044335","-54.7291385487675","-50.2573264803916","-32.0199472979713","-30.1869431794321","-31.764291786262","-47.2924866724171","-28.0865666222701","-17.2848313528987","-16.3474273688577","-31.7489744823209","-33.838602932513","-25.2006236597858","-74.5883393809667","-36.0096341918131","-24.2335807914622","-57.8987603262703","-18.7097020179758","-37.3835967744829","-38.9090760613916","-42.410498130097","-36.4300419929342","-19.4716826203603","-41.2767473990659","-25.8508819598039","-32.094322304327","-25.0429330735699","-22.6144179698778","-18.3122359144864"
"13","d","-0.482156919022469","-0.516633562909362","-0.164598036029589","-0.291866717556644","-0.285715486644512","-0.212835376384846","-0.406241587554199","-0.380755222255772","-0.256919434090344","-0.259905941240755","-0.308873552630728","-0.291680442852303","-0.301660339794594","-0.216625206995861","-0.11656785096722","-0.177427251387153","-0.346233386561264","-0.247363530870329","-0.32268655904488","-0.386705576135893","-0.285256221561777","-0.333404800093515","-0.536468085914042","-0.248095893111917","-0.201690834847447","-0.460319637052377","-0.443316477716943","-0.374902768582016","-0.273919709851801","-0.342063309070518","-0.258082217975645","-0.395043544591458","-0.392253201571304","-0.257793853395889","-0.610629190885764","-0.211163549930072","-0.353318400492094","-0.233155096582396","-0.375846579205845","-0.249503750817545","-0.419195854769493","-0.272388834410895","-0.37020111302112","-0.35303964178641","-0.440442422525308","-0.13338219243738","-0.569876378658548","-0.441816076713785","-0.357774437886332","-0.311496703665325","-0.277874083959255","-0.456266532589079","-0.273914571045887","-0.164221869418965","-0.1147713807815","-0.341757678412338","-0.341717732811671","-0.254545487997571","-0.625499508442135","-0.349974090720909","-0.274202533937091","-0.681191751360874","-0.214358641334333","-0.382363521361676","-0.348204685739607","-0.457623730296032","-0.323280046646383","-0.216527103206506","-0.508155076829518","-0.291461371496646","-0.365139455383124","-0.241169141993977","-0.219707049516119","-0.265774757596608"
"14","U3","0.314001771902182","0.323659960856314","0.445770391875532","0.39648221936505","0.394130646923082","0.41352964012711","0.34275468973861","0.340796950014181","0.406903104621405","0.394315582097336","0.384947082679169","0.397010075475603","0.390653502074926","0.420385254131213","0.463459525424233","0.440461724239463","0.369302047095271","0.410054202154718","0.389912047647679","0.333773217967902","0.393924492769849","0.367605031864953","0.306290715843861","0.403116638940169","0.432899428511119","0.328795771155191","0.337041278140276","0.360819302301566","0.395727627088433","0.362293681226203","0.407276251687351","0.350783992716807","0.375599523536778","0.410444058951641","0.28442825124168","0.432621342220213","0.347780177365535","0.417742818705718","0.34864592191848","0.394442240403192","0.345466148056162","0.406310755678378","0.362569853661065","0.362913966781837","0.341502268227919","0.444801059698101","0.277284352875932","0.35199981314658","0.368347896091956","0.367682697265052","0.395201653732339","0.337696051457083","0.410345175554658","0.427859089064407","0.434931049419508","0.341711073994879","0.378074906868115","0.406602960797594","0.285667891253925","0.362759606883438","0.404689920615043","0.255953120845654","0.429953294467062","0.362538529248819","0.357827335643944","0.336187215518706","0.378820050307641","0.426342842534694","0.311061695955785","0.392764585681548","0.366965537234629","0.40604870623572","0.422842173588511","0.403060656959197"
"15","PS","0.361582249545629","0.353849896206834","0.455694471401001","0.420741098105397","0.420907021752022","0.44079123506693","0.384703869414454","0.389409204465669","0.428888901037361","0.423684701092326","0.409875932488105","0.420467474125679","0.418040061650813","0.43928834000067","0.466876438081978","0.450291626744746","0.401971262376212","0.431677196934379","0.412627565073057","0.385222659286085","0.4217503495946","0.406689147657139","0.353079528288863","0.431662899578245","0.445372505505428","0.369237697370166","0.376438837919957","0.396793440343467","0.42276493938628","0.400330498856874","0.429028460755093","0.389846600061858","0.395189791740569","0.431112367888854","0.334524897950937","0.445182192387483","0.390426911813644","0.437194025138954","0.388668642880279","0.427330524310158","0.383446938064531","0.426188296013778","0.397570335663458","0.396070370342551","0.379414383673126","0.460678037712765","0.342365044700462","0.378135486152578","0.399296730646987","0.410024334871893","0.423867409705788","0.376865872538904","0.427175991303425","0.448776737302802","0.462363853938713","0.394671740550195","0.406606006543176","0.431048942706279","0.322805037979227","0.400633866645404","0.424622623921676","0.314015282875534","0.444902083350178","0.393433950903115","0.399268440034492","0.374698469740984","0.410641226491576","0.444267168369383","0.355149401830381","0.419442615347215","0.399486455515863","0.431292110908308","0.441686174986306","0.426977788089448"
"16","SDR","1.06411772254775","1.17019810495285","1.04709569269924","1.08670091343607","1.0906459125641","1.06227944569118","1.04094194947825","1.02875322830817","1.09355230832306","1.04443500500445","1.08062090330664","1.07585029290648","1.07211740787052","1.0958442071073","1.07805391190513","1.05113639207165","1.05314819395733","1.06816015621552","1.07987160235859","0.999936410930275","1.06137266824959","1.04127649113098","1.09778755103545","1.09588440524647","1.0435308297488","1.040895089185","1.09927753204001","1.10311299654306","1.02166426026334","1.01850719016777","1.08409917391435","1.11853370013973","1.19996910182757","1.08865921053472","1.21387652834616","1.10323065943539","1.07464094699708","1.11268358117315","1.0870299039359","1.02315264304889","1.08449723031605","1.06609644391488","1.09224981368348","1.0637718779638","1.08158912943456","1.01609612255449","1.04473836220988","1.15512422451414","1.0794224157584","1.05028826355418","1.09389020580754","1.14008975087341","1.08800656410661","1.03801655167255","1.03330795189701","0.975192814879874","1.09537791612413","1.07528860337665","1.19736019591175","1.04705087930072","1.06379817930659","1.13862941487892","1.08493819811107","1.05153969708723","1.03881010201276","1.0924262810686","1.08856647237099","1.09787793575421","1.039296635434","1.07354209491069","1.09493616744806","1.05639408783677","1.08036646776978","1.10797530749345"
"17","SDR_L","1.0171409569603","1.12262036548284","1.06028849920282","1.08359419726556","1.0580294190191","1.0417028845683","0.99306442213011","0.969001888214044","1.08332888565723","1.00497523008988","1.04634159808319","1.0749375413268","1.07323454444683","1.08095890069962","1.09737070866587","1.05658002713599","1.01889006505954","1.05490763386107","1.09551261497708","0.934873534826446","1.05733933071288","1.02848670436253","1.08119990228447","1.0775115500378","1.05404545406592","1.01618925732848","1.06373457911415","1.09304799651385","0.99692296276824","0.987828338439833","1.08181267502845","1.08510024627045","1.15581816658308","1.10397101622871","1.21317333931062","1.12753945364465","1.03896994287979","1.11132170702583","1.02708272599018","0.976811918521395","1.04482908441945","1.07323555909777","1.0667336792812","1.00503532294206","1.05750404652955","1.00183225582226","1.00960695592833","1.12285884337004","1.05924680077365","1.00512246637161","1.07175037829051","1.12740075686824","1.09223904585566","1.00038277292675","0.979434154832316","0.899966274855921","1.08653332964698","1.06431211730603","1.12101874656578","1.01470278189684","1.06943918043208","1.08131414071374","1.11607308369362","1.02954628163057","0.987849509381773","1.08031333424768","1.06805619275352","1.12060817804993","1.00368634918704","1.0676887070532","1.08433518295218","1.03100158566251","1.0883987165851","1.12448280967489"
"18","SDR_R","1.11075291204846","1.21627803223488","1.03399126961079","1.08988735034531","1.12499648448739","1.08390633790541","1.08866283160577","1.09005620323524","1.10415147589473","1.08334486677093","1.11384601231723","1.07691908546251","1.07137060341022","1.11099801918124","1.05926560251858","1.0454592452432","1.08928873439754","1.08292200806857","1.06459930428673","1.06300730055982","1.06548362957443","1.05430149046288","1.11642052286331","1.11537035197204","1.03307305696478","1.06403366114554","1.13656314946694","1.11332550937031","1.04783784318708","1.04727812260718","1.08654723522764","1.15421024661363","1.24677314289241","1.07332172427716","1.21529568657089","1.07894529495514","1.10671314029132","1.11516717067508","1.14630340742617","1.07024879804042","1.12646179701109","1.05909717983482","1.11842741521256","1.12184216754871","1.10632312057448","1.0298970562512","1.08205273790832","1.18839033446626","1.0994898266432","1.09767810429501","1.11679774478512","1.15395581119606","1.08363327685595","1.07481267705376","1.0879733783754","1.0460490130942","1.10439905962822","1.08640445480947","1.27295432077478","1.08206020859687","1.0582123591164","1.19974546219821","1.05402306772449","1.07348221908374","1.09245565948389","1.10491638740821","1.11068602604147","1.07420580797053","1.07280366955116","1.07937041542676","1.10702621360236","1.08236631963775","1.07222866749064","1.09159051525336"
"19","MADR","1.06134279098556","1.22837451667562","1.02048868692952","1.09365881977168","1.13269477390048","1.07249789522541","1.03544701990395","0.996617184378891","1.13577744972944","1.04668574751597","1.13672018503797","1.1101271092816","1.07507895854623","1.10502926555021","1.1413843017852","1.04137919466165","1.05953884197712","1.07801089130106","1.10895189179564","0.968301075576842","1.07350252962984","1.02115905217663","1.15362241519223","1.1192617971425","1.05719836523009","1.05164132744877","1.13728906130128","1.12983132585961","1.04957980416611","1.02217726562051","1.09993781440676","1.15722312248164","1.33651701161716","1.07930728384012","1.25252764169007","1.12973088893986","1.0662715596765","1.14782421101272","1.10291154113947","1.01157455361664","1.13886143371034","1.07787711506884","1.14534171283539","1.05339672460451","1.12127955001387","1.05282521045808","1.0531200490985","1.24159355225049","1.11230568932228","1.0762346858584","1.12579273990969","1.17253745055192","1.11951150648969","1.06220859195238","1.05116588138608","0.878024487623898","1.11957704324686","1.10781689111486","1.2624897987601","1.08461711317451","1.08646763943914","1.1891150689987","1.07684846765981","1.09851562285105","1.05244957825672","1.14824383049452","1.09725273133356","1.10358207865441","1.02175148169549","1.07644009376887","1.15410096330158","1.08721654992102","1.07094135581274","1.0946331191438"
"20","MADR_L","1.0421314205067","1.20680359172052","1.04932699409443","1.09912022082933","1.10699749856312","1.03088680177473","0.993417903527753","0.943700138480421","1.14045886412997","1.00765459339508","1.09286591200208","1.11120455062054","1.09291984300777","1.0855537875281","1.18964978260539","1.07429906055279","1.04719049198352","1.07884422686554","1.15405654674486","0.913946295679933","1.07205382792648","0.99142455306794","1.14533709843164","1.09254541130998","1.09647617051137","1.04345965192689","1.14099279099536","1.10943790198515","1.0524371752246","1.01228309907074","1.12073721418079","1.17417921881471","1.3040924494948","1.10808496805499","1.2636452675347","1.14734257497984","1.06140830650248","1.16651306021248","1.09194052608004","0.937812641438284","1.10245456776788","1.11935830090058","1.09029410066049","1.00459548064443","1.06762597950536","1.04854887323659","1.01966434503034","1.27150995858843","1.09052945111624","1.01890905054157","1.07417285549709","1.15347056558708","1.11799505028746","1.05970528220535","0.987540827484325","0.83941790416721","1.08947875352264","1.08809832565179","1.19772626783475","1.08636874480682","1.10601208961029","1.13323403203306","1.11978051982516","1.11052717470237","1.03094771946852","1.12279178829169","1.06617165148992","1.10954672552311","1.00808484178564","1.06680728636215","1.19131392759255","1.0786975922188","1.07068024059216","1.11462595456675"
"21","MADR_R","1.08198646023526","1.26117804518833","0.993898145285712","1.09188713939085","1.17043103382112","1.10772917096874","1.09241017351384","1.07111548589709","1.13063801721358","1.09964361660315","1.17601383948605","1.10749128167241","1.05965285915909","1.12138491622816","1.09804575752845","1.00622063701727","1.07067289537514","1.08264262414675","1.06873654972637","1.04009190958172","1.07604254533835","1.05090699447451","1.16083493515995","1.14024551197997","1.02370313644165","1.06765780862464","1.132271364559","1.15046993189105","1.0438271442763","1.02961803133981","1.08003269891362","1.13408058769071","1.36986945066713","1.05222068672242","1.23275568955793","1.11324509516262","1.0778317410199","1.13262197186811","1.12413557191298","1.11822458794232","1.17598566078198","1.04239442614219","1.19795665324659","1.11086957569834","1.17403829087241","1.05341762710205","1.07988843882991","1.21678550907885","1.13812559248649","1.1384875953684","1.17029645479878","1.19420433835386","1.12061933385158","1.07309052977796","1.12770461707627","0.952965457099868","1.14714629423668","1.11920873546441","1.35967251013893","1.0813489028791","1.06812934009973","1.23936309821542","1.04085489910081","1.08841896317896","1.08317516660382","1.1662174469043","1.13179550821212","1.09948727601189","1.0403244059992","1.08488592004451","1.11661400525529","1.09389390484866","1.07452782377094","1.07400783870759"
"22","GMDR","1.06273099281812","1.17432010216401","1.04618512000197","1.0901336944677","1.09415364006904","1.0640787359812","1.03891133467287","1.02506054580534","1.09826100851752","1.04385575055727","1.08355294809883","1.0806046666024","1.0754222828119","1.09855138557568","1.08618291878199","1.05173302939463","1.05483806516715","1.07180743453027","1.08199840591714","0.99286377902725","1.06212563097496","1.03939348402267","1.1071883534088","1.10023382263055","1.04601891830125","1.04132649136727","1.10396688167694","1.10634090674475","1.02565263683547","1.01674408691161","1.08633502709549","1.1265334449891","1.21173152964896","1.09054747556279","1.22546369829886","1.10637326532652","1.07335233797708","1.12103035591795","1.08460384557684","1.02124626276044","1.0901044262009","1.06712895942591","1.09906468820035","1.05924207671137","1.08850809584562","1.01920499600744","1.04795801414856","1.16653463329949","1.08335508325969","1.05352700066138","1.09792444716303","1.14805513911311","1.09113460531065","1.03899221262158","1.03437467845837","0.957266847405296","1.09843431165787","1.08003613963916","1.20130295749821","1.05386391768446","1.07007581088337","1.14716663047753","1.08450433776971","1.05531896204947","1.04104456663545","1.09930261213852","1.09243374231771","1.09950935434912","1.03535986909708","1.07624357099621","1.10376391917823","1.05944719303714","1.0814855740506","1.10703238410839"
"23","U3R05","2.95917909293632","4.38566963120717","1.71739997558338","2.27967357092074","2.09782574958572","1.76557539731068","2.60851127672099","2.13364338170639","2.12062346630734","1.98471779019819","2.46490139816065","2.11974874036439","2.37361231851227","2.03703131960023","1.71730679716414","1.79017778214428","2.1987813357363","2.04743629778484","2.18994185837662","2.26774741675271","2.05599846135504","2.02647400857205","3.0522053808778","2.08238911780514","1.76779616414341","3.09000802452008","2.74210350723889","2.52958308402131","1.77080821169944","2.15821507291488","2.03582421748768","2.66469209275843","3.37605234018163","2.07229258865644","3.82220061731401","2.12895848292297","2.66322625271512","2.03793599614621","2.46661831888125","1.69619129404909","2.55890174483514","2.21273555226707","2.56518435471021","2.42778887413508","2.8868209527377","1.30539040102541","2.9876371389378","3.45739413487658","2.55743199017462","1.93256246122816","2.25288499464188","2.98038864096106","2.24248548794997","1.36377948222393","1.18282423946304","1.94584508606113","2.4150124345677","2.01721655342267","5.12458809026827","2.14722824691253","2.13449487783291","4.19787830108646","2.05021995296301","2.5357148532192","2.07279644198747","2.88065584542862","2.23154279347996","2.01739316064982","3.29868591490657","2.27800591589966","2.40672799137377","1.85076714939837","2.08298104582469","2.19940073411709"
"24","U3R10","2.4638708722154","3.15959093668656","1.49535206630807","1.83471284413485","1.83417043438719","1.54153459770233","2.18854181944816","1.94831698875068","1.80059406955005","1.75039305419097","2.12573179247093","1.83707474625428","1.92791815415035","1.70033166935605","1.51949251013143","1.61292557595021","1.9276090768578","1.74384771663473","1.9325391976482","2.04374188824867","1.7292166717758","1.78760523275716","2.44051284582145","1.75614336941854","1.57854561418334","2.4765239470255","2.2916525608413","2.08388252047545","1.67011046702239","1.96531557725823","1.72935867200752","2.1891922487849","2.60250192093748","1.71587225855137","2.90229753276243","1.75182752524126","2.23740196547287","1.71968506952958","2.1278254663484","1.60566436074221","2.16074576030059","1.83415928312647","2.12468818256425","2.17543784238662","2.36601377161895","1.27569406686959","2.45114822258808","2.66351292406539","2.11967670534824","1.73247160942444","1.88590850520698","2.33998834720601","1.80292006305767","1.42379085936615","1.25169778074293","1.8367176245277","2.02296404221534","1.71874532949118","3.61801899213599","1.92627731813767","1.82845653008155","3.21193535386852","1.63004002780977","2.10501442720491","1.86232397400637","2.34225223858118","1.83101802153406","1.66324876510014","2.63220157376768","1.87885184777926","2.0106173450048","1.6278064522471","1.68049649923295","1.80465611955309"
"25","U3R90","0.556994032381433","0.660238543931377","0.804074270039399","0.693899387030874","0.756434053904477","0.769390412254607","0.608468781072395","0.61489175759263","0.768190648188777","0.765463868243549","0.750403518537766","0.659862006254376","0.639326445892568","0.863838369315639","1.00493706232577","0.809330576612602","0.597870045622569","0.701441509920372","0.624857873636983","0.614925301040184","0.638842415044992","0.585599319621889","0.386822622821055","0.811562804331934","0.705782919396432","0.53349832146821","0.578135316109349","0.630634795300481","0.624929093594324","0.611457733008211","0.761267466705487","0.672856432014553","0.742991225954715","0.733115718504142","0.47922053298266","0.791765644933234","0.770048712723155","0.816802164802607","0.698118395079076","0.736364384888368","0.55172762944072","0.661558553381315","0.648518482854807","0.693223104723491","0.55697090450376","0.847009052250591","0.379422848547804","0.694907559481358","0.641005051296762","0.694850658997867","0.756618668282239","0.552863991321653","0.69488295658765","0.903051380360798","0.992962147650454","0.678430799703621","0.614049635272646","0.756158586078398","0.634514837818821","0.586132137654047","0.696760095646711","0.415609458916728","0.722846274427636","0.554192679946475","0.62895473291553","0.505275504908077","0.653519779972223","0.820328698787323","0.507945905415229","0.705777891216341","0.606185940908547","0.782886563244214","0.750451805306286","0.774871541891947"
"26","U3R95","0.562192554052045","0.658041480144075","0.801499351871088","0.666610872582015","0.742425913673272","0.7983735359456","0.571911429405441","0.632031846537919","0.752321297259736","0.742441268401604","0.707374739618619","0.622612554276397","0.638261466377286","0.876347659438631","0.97165395180425","0.859073681477571","0.62292873624396","0.731639492254694","0.540315810239187","0.622694099276414","0.60730575808327","0.604004222102453","0.335958739189114","0.817115262518287","0.695272624087818","0.470532681259459","0.585942997481674","0.581147809673143","0.588534324639275","0.6423356202292","0.754362199088065","0.709075228327706","0.791976783567964","0.712698222590774","0.455781137482664","0.779601295049829","0.821920830771039","0.84833508412836","0.742988626884665","0.698199313427279","0.530047028816653","0.650136655842715","0.575099205118904","0.757503780630596","0.46504975759856","0.799307093514847","0.341700948350867","0.714066070023177","0.625067252064304","0.676301742988439","0.714807642826056","0.490640445574752","0.648160035145978","0.914051509858974","1.04157128712734","0.608953603911989","0.564048767318763","0.685651740979831","0.647890649436047","0.55071692288176","0.651598718307639","0.414790895720156","0.675127496918752","0.531978929439682","0.644434068279368","0.405015263608238","0.667122991410211","0.728575742838415","0.464767250271127","0.710510407325191","0.567514263754656","0.799394902549124","0.755288701381671","0.795968628347553"
"27","TPR05","3.55786255277816","7.46585073341692","1.87424636312536","2.68982889795858","2.45194524233204","1.9144522115792","3.21449818715386","2.29523364470708","2.27736201960021","2.03380714842142","2.63426990579626","2.29030076367944","2.63148584830447","2.28471921949326","1.87821517973989","1.75283470267647","2.34597139256147","2.22241685546699","2.51920957520526","2.39649556466947","2.24320733637798","2.30815895027392","3.78449842572803","2.37047553782074","1.81925965215677","3.75868351153966","3.47818120432309","3.22132228335461","1.83862706287176","2.25500388944929","2.33520868798169","3.43194796921976","4.72475950246849","2.51979167386582","5.7596880671574","2.38187927812644","3.08802864036505","2.30539074334536","2.79901117812329","1.77022799046658","3.17168151684127","2.59773189342854","2.95742433308935","2.58166095343989","3.382172058629","1.33248260775811","3.44055907207946","4.17042042346968","2.95483077808275","2.04752041457738","2.57058990764894","4.27102170332716","2.79243506532422","1.38787108429729","1.17539605820108","1.9660560016234","2.74292558753704","2.16992460576095","11.0462881614886","2.19902604389897","2.15708073466747","5.93771275707536","2.31202862226391","2.9684015756397","2.08238399880114","3.40524499318066","2.62923408905061","2.38924709370059","4.27323196582207","2.69411989055235","2.74440295001309","1.9725665715143","2.47829708902262","2.52868958885117"
"28","TPR10","2.96184799534674","5.21824658582146","1.57583230392993","2.10904786775297","1.94615399481894","1.60660516349781","2.54630347962089","2.09589096732836","1.96481359991044","1.88520604533777","2.43466470819684","1.99754793590138","2.23890333589737","1.86678567770971","1.61225897246397","1.71407160266014","2.08753690101307","1.94653648302574","2.07651017090848","2.21126943636265","1.88830463979967","1.9208930171659","3.08711957439717","1.94426355120719","1.65169377698105","3.13900798966712","2.66053956338813","2.47207959875695","1.71479314893449","2.12001843512322","1.86884685731324","2.57682973626723","3.46689883647086","1.92717927218178","4.2163584002862","1.96557844680171","2.62541747833663","1.86021584217735","2.35292200977734","1.65026642236929","2.48125927029931","2.0340603246057","2.47126755721429","2.38443163239358","2.86272984203712","1.28829496914196","3.01572333931222","3.62072033600617","2.44909280594547","1.80190289477894","2.17278033863703","2.98483000374303","2.07241576045654","1.428422377335","1.23729534943109","1.89486850473256","2.3758084243349","1.86154528387723","7.25558853753191","2.07646275687467","2.01352209056493","4.86241822885161","1.82219320521003","2.43493399191594","2.00890732043061","2.86601991095085","2.07157789607614","1.83506486254714","3.3604747067793","2.10956927433216","2.32674059634804","1.69917796385064","1.89497571497232","2.0155541067671"
"29","TPR90","0.549306725965694","0.661995498429897","0.804292209551476","0.706718197072143","0.755491545234274","0.77243043524545","0.598777481619621","0.603262948479133","0.775951641916355","0.760058451340078","0.760522813256356","0.672938376701922","0.65353580431244","0.868243019395354","1.00504782810466","0.806690741304372","0.604623388296556","0.696649784599735","0.634955152453762","0.615835065029194","0.658574394618501","0.610913562199802","0.428993780255361","0.815858207951552","0.729106802223705","0.559266241534579","0.590742835844064","0.638848790321911","0.63035398839042","0.621457596812396","0.75205081571088","0.675876426540673","0.74948717889478","0.734381237629225","0.485918481691791","0.804632657992892","0.757440834402795","0.830389380080088","0.707032317101891","0.751625238805413","0.558441397068203","0.681014700375263","0.666193914952829","0.67521527905021","0.56197003013378","0.852592475964362","0.411425663249543","0.682659194406887","0.657028515847343","0.700941329670503","0.758953761354899","0.565272126616179","0.702002538870279","0.901850687402269","0.988738929012189","0.6868725368756","0.634809365330646","0.755725221032906","0.623839436315051","0.612153675411218","0.713525784650159","0.426230198949692","0.74154143807683","0.566321317921531","0.630152741827367","0.53419903939039","0.648708721267158","0.82841008368662","0.516054746876839","0.711929935672221","0.624924284880573","0.777112240489936","0.768935199984078","0.77728490259363"
"30","TPR95","0.560534164218043","0.66680826935779","0.803110022115989","0.67041626135392","0.735677833371074","0.790629665864782","0.572535777477824","0.628304537193793","0.747910838739983","0.749745031737032","0.713856575627514","0.640831698782634","0.635918973715792","0.876052148098769","0.970329463468155","0.854624081817804","0.608025521427891","0.728858889647363","0.5739908373492","0.636676890388562","0.608633847190385","0.58534637895946","0.359428559577836","0.809902863219713","0.697600716760328","0.49545665802233","0.579890613408389","0.612168135380773","0.593404573065855","0.618565314503842","0.769964514843926","0.687011629610061","0.786879276081133","0.721123074383521","0.460237329015947","0.787755806059185","0.824594378968869","0.846059050189525","0.724742490068685","0.704842658590784","0.544041634101925","0.660944258442915","0.596246932443247","0.73674556055947","0.517874918807528","0.809881091485939","0.361829635844125","0.692983985693721","0.638985307791384","0.684161624428336","0.715276345102919","0.524587067834476","0.64763587538983","0.919071829136254","1.05355275360826","0.635505340422232","0.577681504656405","0.712058218064367","0.643677895417836","0.544944266777395","0.674534954190354","0.414447262914932","0.692849777999104","0.533039835515828","0.648657917648526","0.439281724788229","0.666356738325081","0.754513299852221","0.490580919100457","0.719514981463827","0.575580499935288","0.799653227837418","0.766604658298399","0.783978682228037"
"31","MU3R05","0.984817145782272","1.29949675543122","1.29510026390717","1.41022100588202","1.08664685366975","1.09858477427399","0.781921516754351","0.754087574833233","1.31006244302434","0.860603702990664","0.934460153525236","1.28498286478232","1.3689489428824","1.33843652988016","1.41080784558425","1.25262770408934","1.0173655645402","1.27752093587573","1.35764916091531","0.527125651491503","1.21634398673245","1.09426160659803","1.35351911541431","1.26557477819312","1.25431697812344","1.02196147316367","1.11009242754351","1.31880251606321","0.941730907384758","0.858876995870078","1.31042079764459","1.26415889507918","1.47448346858","1.41443914118046","1.85119039255457","1.56517275131794","1.05238442268867","1.5564681838417","0.870262369845713","0.722922804535384","1.10214026347446","1.28828025839407","1.20763715215884","0.792093842225234","1.19507318624154","0.931711860898304","0.966034899188418","1.42353231132403","1.17939198880336","0.91216189968205","1.213589093111","1.58354062278519","1.43631868245462","0.828287879736468","0.729375905165981","0.442244435488254","1.34949936207984","1.21334291043885","1.08938901051576","1.03449113139716","1.32765800910467","1.21039839286621","1.56200789305974","1.06389355741165","0.874588517083838","1.30637733276901","1.24915579256804","1.52525322256745","0.980116887857408","1.25585766425368","1.34119182341543","1.02777993832484","1.44301738992218","1.44788209639863"
"32","MU3R10","1.03784800710693","1.3221480991543","1.17604504499187","1.25328365936699","1.09329570760299","1.0754398203855","0.876048316917287","0.827683046559725","1.22743101043084","0.97251525917875","1.06421135031143","1.20436755124319","1.30637075097872","1.21205469104744","1.29432585776437","1.22363819842791","1.05502048969137","1.21655431611432","1.23131946727059","0.693575687081291","1.14317558692444","1.05450610654507","1.22839327694778","1.20197020526561","1.20248971222641","1.07197700917314","1.19119725658604","1.21020974078234","1.02868590570944","0.999427834643416","1.19247640353322","1.26741904979561","1.52139972179384","1.26788262896115","1.51768328846029","1.36737659223074","1.08671144235248","1.31227014609961","0.968268290788147","0.790962649953609","1.08976654990984","1.24279693670431","1.17531656778155","0.947635414808848","1.16851877256695","0.975057883253617","1.01070875927377","1.44793333129827","1.16058492933116","0.983093948495567","1.20820691815096","1.35298520030021","1.23371263640633","0.956294615099564","0.835200261287831","0.586444107813879","1.22205950013903","1.16640741654164","1.22007225864429","1.09913165262235","1.26243230857556","1.22694954529517","1.33892419080321","1.09141186986834","0.974359013454108","1.24482974929798","1.17294735002101","1.29086581852399","1.02207510141898","1.20115270163421","1.26821198818091","1.06597612154766","1.2607955082645","1.27936964669891"
