"","Names","ALB","ARE","ARG","AUS","AUT","BEL","BGR","BIH","BLR","BRA","BRN","CAN","CHE","CHL","COL","CRI","CZE","DEU","DNK","DOM","ESP","EST","FIN","FRA","GBR","GEO","GRC","HRV","HUN","IDN","IRL","ISL","ISR","ITA","JOR","JPN","KAZ","KOR","KSV","LBN","LTU","LUX","LVA","MAR","MDA","MEX","MKD","MLT","MNE","MYS","NLD","NOR","NZL","PAN","PER","PHL","POL","PRT","QAT","ROU","RUS","SAU","SGP","SRB","SVK","SVN","SWE","TAP","THA","TUR","UKR","URY","USA","VNM"
"21","MADR_R","1.06164715746791","1.26328444448562","1.08441569986881","1.05908391116637","1.19301497653311","1.05686894366687","1.07581526618449","1.08622032529872","1.09801219293543","1.1280653966435","1.09569371807657","1.07396236442698","0.998694654962175","1.09389328355721","1.07941309839436","0.994837171073752","1.02858078959406","1.0785895220185","1.0562830216305","1.09345470111338","1.10172109237254","1.06861565551366","1.16481908646272","1.07129587270305","1.01342902800061","1.0718842565625","1.13393283358175","1.09912575665568","1.04585704584522","1.01588410875814","1.07944809775484","1.1092794159366","1.28734449902411","1.0963227160495","1.14468521573094","1.09840675463336","1.09703012816162","1.05623975839592","1.1422201588486","1.10739192513171","1.17008983251693","1.00635678228406","1.10433694071659","1.08717448801466","1.1231080087538","1.08615251743056","0.993456244292397","1.20678109421286","1.10292791527949","1.0514497931831","1.06628923422998","1.10902047308813","1.10619447931593","1.06992397941894","1.09196216940762","1.09136224377372","1.08891017448725","1.14149488594822","1.38185927860718","1.07973609669928","1.04047956613678","1.14502778518342","1.06962099764095","1.11284093707738","1.07233677208793","1.05451616595968","1.04280369055923","1.08143782705764","1.06196482073027","0.999747951030553","1.0335533856488","1.10537935417533","1.02507710432806","1.09044603892723"
"22","GMDR","1.05164673932898","1.18379649728942","1.0841270043629","1.07175217667872","1.10168251283956","1.03673757469125","1.0736363052381","1.04323579454541","1.0841973046447","1.08026948726137","1.09257009951065","1.05825204685089","1.00979957001452","1.08368958788444","1.08039835420946","1.00213532876737","1.0388839150699","1.06548062026433","1.07380540157006","1.05185058329688","1.06275718051073","1.08354184454846","1.09505626902352","1.06953903790415","1.04143446146813","1.07253700503364","1.10234036651796","1.0675614007644","1.02409054748342","1.00310522736555","1.07240703229477","1.1064809138935","1.20446876866885","1.0932793326013","1.14032726004163","1.10457871166309","1.07985104163477","1.06871890312613","1.1103208102147","1.04930460742823","1.10450196866871","1.03323202789387","1.06962166909231","1.03633464714231","1.07789004144468","1.05151728655501","1.01239784117254","1.15592460053635","1.07924105540768","1.05423394768816","1.06905935127208","1.09944259186119","1.07253953917762","1.06651697301114","1.077959063862","1.07074081645534","1.06591366475915","1.08939588105611","1.22102767095021","1.05827621354593","1.05756278680196","1.10575339947878","1.08227480458489","1.06049522002524","1.03344785036902","1.05182876178315","1.0445264654848","1.09605303588009","1.04582380524933","1.03950887251865","1.07766462611537","1.06678757750618","1.07087786458326","1.08015809673187"
"23","U3R05","1.22082259482026","1.9134299628535","0.910903686255086","1.14182139431119","0.927193653931307","0.827943068265316","1.27868394706065","0.91792556589253","1.11557333685428","0.965105614120408","1.51689342845796","1.04095070110493","0.837397491269971","1.02047009229585","0.72874064937306","0.636266180519039","0.895105308853414","1.01136408306798","1.16214495230052","1.1269592641626","0.995322219989798","1.00222423870501","1.46218993732931","1.04175077128813","0.891389100243028","1.33288886492041","1.23361748639204","0.902923064503668","0.802197833737176","1.32686714389603","1.02577712337867","1.68210515614922","2.01715610804337","0.93162853272463","1.74555749912609","1.12179379620373","1.21642234792127","1.09808310738716","1.05736602410013","1.10778379270042","1.33527619289812","0.933026171956579","1.00112490078831","0.975070293342437","1.38942622784271","0.83587461081614","1.27236705159494","1.82613421672738","1.03970945161911","1.39791487514695","1.08718879270145","1.61334111537448","1.04944124189396","1.00101663401716","0.735928629100585","1.60958164532673","1.1986395775733","1.03000218098604","2.64335648528675","1.04665403275936","1.10657386834599","1.7895364718357","1.18609835792267","1.06353503885092","0.872270396272785","1.16077349463954","1.19375186185713","1.26864876513843","1.69516381972252","1.04711542980194","1.08656761912666","0.9293915674442","1.10666434990868","1.38934760944131"
"24","U3R10","1.18126007459168","1.65116231858446","0.905212075690576","1.0640559963501","0.916655794963512","0.847138817632503","1.19423563328685","0.992520678064963","1.07669759110389","0.975406522086191","1.45693169267698","1.03703914256045","0.903758367899668","1.04348918044275","0.766817945781733","0.639449850415941","1.00349949899276","1.02842701603371","1.069911673185","1.14253427815198","0.992216826414352","0.983787639823283","1.33209873488074","0.99676297664234","0.884488469834239","1.28917442608478","1.20499332331333","0.925923342982473","0.863266965051669","1.21706894408016","1.0062715803307","1.45414682033035","1.65372640869315","0.959567369626932","1.48876938561672","1.04963214352008","1.14961048102665","1.11221390243876","1.07763768513041","1.09349677078822","1.26059453321407","0.960403445148087","1.02291167170568","0.993399647931615","1.24237081237169","0.822717295147478","1.19043107600578","1.65387547612837","1.00588494126004","1.25921135243801","1.09419609545042","1.39888837036212","1.02161564424265","0.9413876605071","0.780521863579477","1.46947141254208","1.13884906889903","1.02551163618194","2.24306809878727","1.0639847694358","1.06532723142839","1.640940361921","1.15655770212537","1.05937392983753","0.962685090962405","1.09983679961774","1.11050800211251","1.19096310639765","1.5382009275157","1.0054311945576","1.0754438239169","0.9551897996466","1.04426006971893","1.23870123477091"
"25","U3R90","1.05495311654614","1.28152199756748","1.5440567279256","1.26547077213412","1.70100640236261","1.42341769647487","1.17816268151404","1.23021703998516","1.35659834095364","1.3517302482376","1.06504012011348","1.23722672680461","1.20071805020929","1.3683617316119","1.67279587374306","1.46456763081338","1.17858678496751","1.33238938217528","1.2825716793944","1.05385334890251","1.33492840596914","1.38176456327056","1.14766970366986","1.39979127810105","1.37587162281983","1.08889751905006","1.33118406662474","1.41828127757093","1.29484471246277","0.802392985849368","1.3654168659891","1.0493990135926","1.38058781373844","1.62549207670573","1.14251070762194","1.55933167569128","1.20723514371912","1.24990214079927","1.35111927185629","1.14756253141177","1.25083584343565","1.22944920020761","1.37415486966542","1.14348438028083","1.16333437994299","1.45091903895879","0.886467347255634","1.16289137113398","1.42597548986944","1.00114894383769","1.24002741742588","1.08189587280069","1.40752353782481","1.32661965720898","1.62613239237689","0.965055457395733","1.17918090805827","1.54017325507636","1.13767972859943","1.27207564510002","1.22858836996536","0.985597484829501","1.29689210888787","1.22327987297586","1.26394745371853","1.11226192198501","1.08035863926734","1.296398327664","0.865748263686498","1.14723788316037","1.28603992553749","1.38693404838416","1.31785834114929","1.1236588992877"
"26","U3R95","1.12942895684142","1.50246316393577","1.8348975249315","1.42073558433587","2.0085581731287","1.60028255082808","1.32133199025894","1.41113616592002","1.49849586004832","1.56014954584296","1.17394758879932","1.35822693313953","1.27771021013264","1.49431305198133","1.89813688764908","1.59933191719796","1.33179682385251","1.48522852264393","1.39311906515908","1.19010513010655","1.48074316818324","1.55302397826097","1.19481962554497","1.57425450783304","1.52723500574789","1.17295346183623","1.48337263557794","1.62251485845251","1.38806271164538","0.813680239082867","1.59081043905503","1.18677650243029","1.57756388680987","1.81895346274492","1.16119943867447","1.73438583390349","1.3168790374046","1.38678327531291","1.58476486451204","1.19107431648185","1.3337503860567","1.36404062074579","1.52974000494313","1.30415489176481","1.14506772452685","1.59316301900662","0.932052449755395","1.2391699031133","1.55994392659674","1.04294022755348","1.41962175122838","1.11904138946142","1.51375974803432","1.46739538302573","2.01446693625627","1.05743116554117","1.21347896496236","1.74656839338784","1.31162759022988","1.47137926243466","1.32730581006612","1.11671990533044","1.486410319898","1.36108413148445","1.39682833883229","1.22880894712101","1.17040431729979","1.32809001838659","0.880879923109068","1.26228513809294","1.41608028806616","1.52883297815256","1.45935673332267","1.18593637972226"
"27","TPR05","1.24930889967753","2.02226063761281","0.908847315318216","1.15986754248225","0.931971910041308","0.833830855213404","1.30478897492925","0.91911693557153","1.1346924284197","0.966373506851455","1.55648066049466","1.04047842178894","0.860885697329029","1.03928588194739","0.74466399593841","0.628377039592747","0.909235729895921","1.00446139193193","1.1871988160806","1.10797310312837","0.991735999669427","1.00717721180214","1.46257103176372","1.04447534225408","0.893178518697447","1.38259236074109","1.2505894887584","0.904192720734816","0.798537134401662","1.32586209233522","1.02853877096223","1.77046442804109","2.28408683209494","0.933209048016175","1.92380445543932","1.13785490776382","1.22003442137795","1.08860869888683","1.06174571620084","1.10762062833947","1.35634525029878","0.930313828570086","1.00448751274451","0.97763162726099","1.39118102910629","0.842803213080185","1.2812053339346","1.8552533381338","1.04808336670665","1.44566156381986","1.10057623883748","1.69250447013789","1.06066266575234","1.00580927532573","0.742909061098118","1.65420003571098","1.1992531316123","1.02917140327843","3.05160289354073","1.0536439815715","1.10371248933174","1.87478679207769","1.19291868072892","1.07524312274907","0.86622334321942","1.16865378974002","1.20580451112226","1.28791319830401","1.71595231581439","1.06040963910777","1.08630215602643","0.946197406358144","1.11495884800924","1.45226484813566"
"28","TPR10","1.17574564623551","1.76887380648134","0.90149614707167","1.07285036501002","0.917665963234853","0.852091302811733","1.19424947864718","0.992141205398236","1.08528944895639","0.977606620861144","1.50996591669516","1.03749668552721","0.906991714314489","1.04453895133237","0.76928336097758","0.647748508795104","0.997845479668829","1.03543811027605","1.07242529685384","1.14368989787173","0.994760603841702","0.976146991714709","1.37123632796006","0.99727747141158","0.887342219443712","1.30519793904678","1.21618187095247","0.924173596941026","0.872039577601354","1.23200031759166","1.00390282092615","1.51794605342497","1.83354751062489","0.967653148798","1.57526341197027","1.05648497799464","1.15793909294077","1.12130935281701","1.07999445809314","1.09719418258411","1.25777135487824","0.953563078567254","1.02600569781538","0.988519094241672","1.26461263853974","0.826437039277793","1.2048481419087","1.72603716634265","1.00428793593599","1.2819942796232","1.09474326155377","1.45228750163035","1.02300170297008","0.94428184894621","0.788595973425923","1.51358037516133","1.16127915340591","1.03032176487618","2.59690920391641","1.07256027079763","1.0691934232422","1.72309471121893","1.16221513805848","1.06196197699882","0.965069662670681","1.11036496239879","1.11572226841192","1.21279804366169","1.62134601329489","1.01131333000715","1.08642048758529","0.956606438204664","1.05301840606283","1.26953960734867"
"29","TPR90","1.06143778483778","1.31146253556852","1.63430233524637","1.29429451369235","1.8826751133078","1.48737366419444","1.19732340340068","1.2801873648073","1.40407519162676","1.40522110142818","1.06904645390814","1.26455175562112","1.22137981184133","1.39115452001375","1.76463626276711","1.5077518594779","1.19486347320952","1.4006872037949","1.31901988566013","1.05257990538423","1.37688882978843","1.44380853404504","1.16195956867554","1.4810335442767","1.41230563534193","1.1008687848853","1.36202105020885","1.46374951489971","1.32360392819948","0.803248531956485","1.43217086649497","1.05136767444384","1.43130449445496","1.72148224398215","1.15071845555359","1.62897537679747","1.23065768468554","1.29872462942017","1.40898179974961","1.16368037233815","1.27577789017552","1.2573649816757","1.41733144136473","1.15909792364924","1.1644521849819","1.49315771618136","0.900176268835133","1.17169850818859","1.49160148815521","1.00015360725141","1.26391502657887","1.0737805033994","1.44858632194021","1.37942303863128","1.78311065213273","0.962842734547332","1.18853433070159","1.62620810708957","1.15639997849735","1.32048110064873","1.26347773017261","0.984614487322285","1.35364406457713","1.24803366439034","1.3056778673938","1.10716134900251","1.09133413890435","1.31234379112405","0.858876560013924","1.16167232200574","1.32577895988482","1.43996402647795","1.36315728400504","1.12506736334406"
"30","TPR95","1.14340674157404","1.61367114821915","1.96059352566056","1.48218429299439","2.27236582584898","1.72075846559688","1.32751707882251","1.48572572844527","1.50098429995667","1.65995207231543","1.19564927776408","1.3694272498283","1.32770252231999","1.57510693034592","2.05827471935809","1.60802659987924","1.42429088031593","1.59908741656552","1.43010531055452","1.21448163913846","1.53363728439912","1.60282568327581","1.19311862672258","1.6641035718908","1.59509132453309","1.20588072994617","1.5449728864478","1.6349965671377","1.43015817274083","0.819262091266885","1.65577534624843","1.16736484630421","1.64865321877061","1.91356905269008","1.19120019124936","1.85410903685908","1.33096817083884","1.44140633719824","1.78030993016069","1.19417460235747","1.35517452557043","1.40742476365222","1.55568889796377","1.32244512076714","1.14949918345807","1.66837568279271","0.933454986345263","1.25768292343052","1.63364546823304","1.05861744682401","1.52996661208966","1.13420293447898","1.53040297185389","1.51633377966125","2.19627227453846","1.0560436041669","1.22277961016888","1.88994872625535","1.37750249948406","1.51262364115194","1.34521323368774","1.11636800614709","1.50177561916325","1.37362945250955","1.46546318712563","1.22107316947286","1.18301845845921","1.34803543454494","0.878284246442496","1.28665007252859","1.47853756114653","1.54821242464394","1.51726111753325","1.18961982252974"
"31","MU3R05","1.02387130156988","1.52129664183821","1.38133306836264","1.33703231454176","1.18745978903558","1.11069419709632","1.17865775401778","0.882469021480662","1.26772691036501","1.14636515329589","1.2674358195338","1.15685191068385","0.965455827200383","1.26957668617528","1.23626894239364","1.02628398693355","0.941896561164584","1.20061512529778","1.31793332009898","0.909006083325721","1.13167453456608","1.26502353760399","1.22141219566002","1.16689243361972","1.19037754930259","1.18271996718989","1.19679661672065","1.07069115336671","0.963178842087049","1.00805321786558","1.16447575349021","1.38418079013334","1.70619714377601","1.33552978135273","1.60588384998305","1.46423545411134","1.23110884078303","1.21664242938981","1.10340863632637","1.06704462575876","1.20667472343356","1.13713169663755","1.16010826382896","0.879400214501048","1.34139156886738","1.10185835830161","1.07241365707517","1.43584859204791","1.27778253504566","1.13613598102367","1.10325022086144","1.43610995278763","1.25895816310694","1.1963652650179","1.10019950185634","1.08945749118098","1.27532347933753","1.21651177477035","1.32241992992384","1.11350296531243","1.27012463518685","1.19947394054226","1.33257082758388","1.0699816893552","0.898859659002181","1.1802638322278","1.16172664171158","1.4446641869488","1.07409204337461","1.23990919692727","1.33320035240686","1.13346797809383","1.43193580854725","1.310293416412"
"32","MU3R10","1.00490806444637","1.38185115898203","1.25547541587654","1.20912016982377","1.10240885801929","1.03834458526561","1.10889215649361","0.959983655101342","1.19857384720798","1.12390793436013","1.24630354454963","1.12813028042414","1.03142544207965","1.22054313149959","1.23060304546316","0.998882374192098","1.03864246121987","1.17366118540202","1.18262517890965","0.960608267440722","1.10024401862543","1.2015091513713","1.15281518816372","1.11734574319348","1.12851450406848","1.16659411740546","1.17449992189296","1.06645720461391","1.00931625412814","0.986229449134947","1.12645296370374","1.26368210551249","1.4587715812245","1.29072684836764","1.39260595700985","1.27418213333414","1.16399367589468","1.2088668573659","1.11039900299949","1.06036296750721","1.15832927205514","1.11998695495416","1.15362188483559","0.91760470279844","1.2007806503703","1.05662468283618","1.02779603164319","1.39222243407684","1.20715027467868","1.05590778787258","1.10759973605868","1.27280529816038","1.17777355149887","1.10075700606946","1.06798807411029","1.05954557098222","1.19037985493443","1.17675033784273","1.28619450334904","1.13239090667606","1.19549005179817","1.18914333149163","1.26069229964249","1.06960390363467","0.981614160223862","1.11912585314631","1.08340861260512","1.29447699209623","1.06076374411272","1.15136924486833","1.25803224624187","1.11761133069743","1.284226513129","1.18474168767748"
"33","MU3R90","1.2081470179449","1.50755178223979","1.15904321597985","1.1125343703625","1.3868767478645","1.13130519215158","1.24386536328298","1.25528747524288","1.21144955628871","1.22598735851545","1.21660235810969","1.12589098488061","1.07401985538416","1.1757397392695","1.1816979853944","0.995474858217862","1.13539711559908","1.15955805751605","1.14307027771713","1.18019472853712","1.18520541813115","1.13924138774361","1.34370270387003","1.22167313870272","1.07467646100505","1.18901553555819","1.3661132576664","1.23727713845828","1.11949499020312","0.966578794058347","1.21991278718977","1.26907679336348","1.61143322356319","1.14659110272329","1.2401059916244","1.22251664975039","1.19778978503215","1.14152837655881","1.31078526902208","1.19015308678615","1.34577269345631","1.05449653219516","1.22640277737793","1.20472985992141","1.2040151876942","1.1767396172551","1.0283398329025","1.4488387292813","1.23744469227777","1.17917847167346","1.22246972701613","1.21894724717695","1.19560576722271","1.17934237187114","1.30200209694708","1.24206409812957","1.12109437402492","1.34063683790285","1.74860146729871","1.2136976765058","1.09788662267113","1.32593224007467","1.14971919865184","1.22387404728958","1.23076746288366","1.08998521108083","1.11471323161132","1.13639252907741","1.14806291034569","1.02825028389292","1.08271787058697","1.20152087456516","1.07048454564379","1.18292188291562"
"34","MU3R95","1.34239621836464","1.83027958565854","1.27997216040631","1.22388224570321","1.56645329768458","1.21536631066999","1.4070949317371","1.44724207790438","1.30401665154648","1.40007697824475","1.39986982999435","1.21623496713208","1.1212144865774","1.26512351063574","1.2497115962487","1.03418025376819","1.2737650283749","1.25578753008221","1.20484841123241","1.33838531276659","1.28738334406746","1.21357699740029","1.47226057817738","1.32634883881023","1.1334455485145","1.29592609858676","1.5297691822697","1.35911712124232","1.15731198133469","0.98008344005164","1.35305548455502","1.48587226883724","1.92687497013397","1.20383586411987","1.28637631933487","1.32215987538399","1.30667732119348","1.2345931014583","1.53546274033832","1.24204612028888","1.47655944311479","1.14658832540041","1.33541480264045","1.38201145806592","1.18587160047385","1.25482547975887","1.0913625931762","1.63246228668545","1.30805348794183","1.26842353588561","1.39795155135265","1.31818722774334","1.23251531206922","1.25052740365111","1.53225110723102","1.45698162670698","1.14334903424633","1.44324879507787","2.17686828880269","1.37904925395194","1.14630047488037","1.54263511758997","1.25656691912927","1.35640952764865","1.35593157648796","1.20062546071988","1.219532495617","1.12145102898662","1.24590417785408","1.09415482701477","1.15686354766011","1.26314544428319","1.10784621936239","1.24977592349038"
